,net_weight,day,material,supplier,year,nro,psd_mesh12,psd_mesh16,psd_mesh20,psd_mesh40,psd_mesh80,psd_mesh100,psd_mesh200,psd_meshPAN
5,33.08818959945948,2,sand,SC,2020,6,4.24145748722832,7.865059448221332,13.161796213164228,11.486198799205647,23.075312810055742,14.263298249303869,4.191514612040141,21.715362380780732
6,33.04157120760541,2,sand,SC,2020,7,3.482137798063154,10.546103358066862,12.509609679904944,12.948012427955527,24.478468611559187,16.439555081170322,3.381230870502093,16.214882172777923
7,32.70269164890868,2,sand,SC,2020,8,4.177528434206345,9.565182939705725,12.764380872873414,11.513475787178876,22.91315484140887,15.302555646060888,2.93303482784675,20.830686650719127
8,33.03074124379407,2,sand,SC,2020,9,5.324871032265916,9.341594024652636,13.388234752309291,14.861933815952085,26.903644747203185,15.97622786465836,3.4226404820349483,10.78085328092358
9,33.24955736223366,2,sand,SC,2020,10,3.987352410941999,9.570564892550381,10.506020895907591,10.868482366877464,23.600117290740304,13.973847591093497,4.274682596495978,23.218931955392797
0,33.328569101756585,3,sand,SC,2020,1,4.962589362817624,9.21470203337049,11.779798517377033,13.715117911812586,24.114861810632213,15.911172126949978,3.7651290479136597,16.536629189126423
1,32.53693158591932,3,sand,SC,2020,2,5.600312182438659,7.0373123601813194,11.391744948968231,12.440628145239831,26.020693426534706,15.287726268300172,4.20954981971032,18.012032848626774
2,33.37962381570294,3,sand,SC,2020,3,4.434708562980159,8.07902241095775,13.199160106002095,13.346832404673776,23.86425070328062,16.00580577003001,3.685698354379675,17.384521687695916
3,33.002486011309024,3,sand,SC,2020,4,3.431506040421611,6.984540183888056,11.218307723071735,13.438908484093323,25.260879376570767,14.415895774300317,4.395714409736625,20.85424800791757
4,32.90634718703794,3,sand,SC,2020,5,2.392573733598641,8.473986085895914,11.780377292540475,11.528800043527413,25.915475924766927,14.791824670315794,3.874668909028731,21.242293340326107
5,33.27850627879321,3,sand,SC,2020,6,2.659917214260705,9.431236856052257,12.355087639241818,13.992319491010079,25.05321314887472,14.992966520207213,2.992610445838234,18.522648684514987
6,33.00238739650626,3,sand,SC,2020,7,4.8482465753387105,7.339919253051544,11.399243763100019,14.297935654642975,23.395399061039836,14.884474550684635,4.24490131247128,19.589879829671002
7,33.25327324206243,3,sand,SC,2020,8,2.363826244504022,6.489660913813118,11.987629332945042,12.21582757521142,24.239234175619725,16.38879666988962,3.4270584599143623,22.887966628102685
8,33.06546045300443,3,sand,SC,2020,9,4.62421927215562,10.607120915666615,11.093262352357275,12.684561805782849,26.523172732013553,17.41137736132022,4.166727450545109,12.889558110158776
9,33.069187672531896,3,sand,SC,2020,10,4.268736476866661,11.085579876593972,13.07411100828515,10.983990307447261,26.551726534143278,15.78264622151163,4.043952648115109,14.20925692703695
0,33.62623133611664,4,sand,SC,2020,1,3.1100877769962794,11.49051205188773,10.578830704380989,14.793067355080403,24.405243116865606,16.635873591039243,2.5626783181855775,16.423707085564168
1,32.97883508049314,4,sand,SC,2020,2,4.571167881921763,7.652538146874207,11.384081355960708,14.189698584861977,23.93470883098399,15.941775224921123,4.435786914855958,17.890243059620275
2,33.51222211661967,4,sand,SC,2020,3,3.5911611018216307,9.364029400615625,12.434936676597266,12.859563027083617,24.637369393683173,14.836712969637006,4.196775278028983,18.079452152532713
3,33.6993273052492,4,sand,SC,2020,4,3.974867212416667,8.063299052887832,13.946478087543063,14.640469761879936,24.11101297968155,17.430586974460123,2.8022490583589565,15.031036872771864
4,32.55646008250792,4,sand,SC,2020,5,4.322906995073185,8.330877557684671,12.652533263722516,11.828469534216117,24.261656353770302,15.97701453485842,2.916405177541916,19.710136583132876
5,33.52544350749554,4,sand,SC,2020,6,3.819775210187614,10.319815091096505,12.78682466858572,14.635824143360209,25.76370673250559,16.254137333701703,3.1879564672394984,13.23196035332316
6,33.51053659970659,4,sand,SC,2020,7,4.607397138076668,9.193926662842092,14.010277470832714,12.912841188903053,24.877701547516708,16.44554663855323,2.572565502639182,15.379743850636359
7,33.35446339115401,4,sand,SC,2020,8,4.070006135753966,8.832490502250531,12.74915204054922,14.073729466690692,27.558218416610384,16.383341425675457,4.032909309744229,12.300152702725507
8,32.341746256376545,4,sand,SC,2020,9,4.682988812740699,11.263010553617178,11.968775317173996,10.195025437491797,25.128177448174256,16.19537011752092,4.728007002250671,15.838645311030486
9,33.943407802412274,4,sand,SC,2020,10,5.064237043236358,7.822741994066656,14.488373591821828,15.528004289737133,25.053728131557385,15.62907766757675,4.213229488228556,12.200607793775326
0,33.26483238428168,5,sand,SC,2020,1,3.65152932662038,10.687739238961456,12.335215382800493,12.43873889776488,23.61264677702568,15.585319990212462,3.6874403383298056,18.00137004828484
1,33.117559963103496,5,sand,SC,2020,2,5.145101449248019,9.110531575033596,11.992149187047042,12.732365410315246,24.42635502441652,17.413237974085327,2.226251302352124,16.95400807750213
2,32.505740021752324,5,sand,SC,2020,3,3.9807895757955656,7.515359094704188,13.182574066916885,12.165691670726291,25.824100321364988,17.505517588685084,3.407083887629246,16.418883794177745
3,32.84123244162839,5,sand,SC,2020,4,4.36168317301956,10.446561655191303,14.647242580545152,11.002032688952204,26.3840932426986,17.1036629499491,4.058438270476708,11.996285439167368
4,32.78102483990202,5,sand,SC,2020,5,3.8273270760148494,10.236764304843529,13.491598458147076,12.519412238598994,23.854160211708802,13.107388294533381,3.5285506937414217,19.434798722411934
5,32.19786766446516,5,sand,SC,2020,6,4.967291412572329,6.819322704302444,11.495006365091415,12.137566444264353,25.641007520102402,14.05533946348745,2.9422202203207037,21.942245869858905
6,33.21203808234599,5,sand,SC,2020,7,4.27330553154718,10.212836705426561,11.528987105971462,14.969585044431753,24.446642048555553,18.158201261843775,3.675104090247168,12.73533821197655
7,33.293043508620784,5,sand,SC,2020,8,4.616849783992146,6.909454227715829,12.874040041578493,14.439017231345463,27.245047840909184,15.32345472245494,4.237627956873704,14.354508195130242
8,32.347378435471896,5,sand,SC,2020,9,2.87472682396089,9.785936781019497,13.177051329719397,13.875746098262535,27.070359492943915,15.175441636341512,4.774277429598736,13.26646040815351
9,32.64051970111901,5,sand,SC,2020,10,4.09176796286501,7.129571710627831,13.237450603058273,13.614140529514987,24.546799129654,15.266010902188244,3.4821396082886737,18.632119553802983
0,32.64845125898991,6,sand,SC,2020,1,3.949526917171349,8.086161028703437,10.452108485564288,12.410749511781198,25.471738912275104,14.109905898547328,3.5482207947603737,21.971588451196915
1,33.00380236294241,6,sand,SC,2020,2,4.86413789358028,9.28187782022961,13.26627216142123,12.762753897679335,27.091716713701793,15.828460700673336,4.356159374688248,12.548621438026176
2,33.30168093360137,6,sand,SC,2020,3,4.252866600893601,10.343821191667177,11.591489745212758,13.080263918085368,27.420799070492222,17.5556628871889,3.98991280424285,11.765183782217138
3,33.43017228083068,6,sand,SC,2020,4,4.6874040426212575,9.495648036068241,12.73961857660418,13.26359444282512,24.827296460457468,17.744001077319982,3.868280467853732,13.374156896250021
4,32.59680061816515,6,sand,SC,2020,5,3.736944308622161,8.332587263458771,11.909463167346738,12.195703792131722,25.75134600676637,16.052181175786014,3.1262495361055613,18.895524749782656
5,32.46942187991183,6,sand,SC,2020,6,3.628655921990605,9.534331092390318,11.618078832954179,11.136395957772322,25.51072462187358,15.222555016998085,3.804836404829816,19.544422151191096
6,32.90484123727412,6,sand,SC,2020,7,4.22410468625625,9.45996388868027,13.887704447995924,11.265712957062712,25.584923887446063,16.78825536217729,4.020947835292005,14.768386935089474
7,33.11550248813727,6,sand,SC,2020,8,4.12617183103389,10.239048734046536,12.331007267636664,13.086286626210194,24.788371295543936,17.636461477208307,2.431069136799841,15.361583631520631
8,33.25629966323382,6,sand,SC,2020,9,3.8762917150929823,10.350056814138844,13.126032288882332,14.75894266249627,25.228448132683624,15.483869440991931,4.2818801178933175,12.894478827820718
9,33.65597556916404,6,sand,SC,2020,10,4.23949735598345,9.046281336594342,12.196189819403026,12.128622070844072,23.159335649418413,14.279658753999811,4.136416216098719,20.81399879765816
0,33.09486974910861,7,sand,SC,2020,1,4.555487729135483,10.301721437358394,11.176321768559584,11.742037341362417,25.73722477917065,15.857267582425463,3.1379389125495614,17.492000449438446
1,32.25157677915717,7,sand,SC,2020,2,3.9827891124149204,8.172606404041687,14.118045763546816,12.94227569819375,25.42478017275285,15.699569769824869,2.58836762589433,17.071565453330777
2,32.76913584287304,7,sand,SC,2020,3,4.1135769331804175,6.95692492824515,12.886043600625738,13.564775811576096,24.6621386627637,16.418479036060766,4.609074859146694,16.78898616840145
3,32.802535735085826,7,sand,SC,2020,4,2.913124105603193,11.231033932389916,12.484679029984832,14.410143831623243,26.138192210087084,14.38109247596638,3.4067436508023525,15.034990763542998
4,32.78959605472462,7,sand,SC,2020,5,3.079289275292833,8.710926923811504,12.832196390546388,11.37227796444707,26.989726853005916,15.666663588758095,3.760655545655242,17.588263458482956
5,33.50354964344239,7,sand,SC,2020,6,3.860874947679478,8.85029106737716,10.990361782745207,13.876899612721422,24.841752362377992,16.194265242941285,4.254694343615825,17.130860640541627
6,33.200271968371375,7,sand,SC,2020,7,2.839385235138106,6.194909841989583,13.774322560955657,12.711700765721007,25.36608253182884,17.389683389728265,3.727581749510221,17.996333925128322
7,32.77763239295355,7,sand,SC,2020,8,5.18664117129428,10.54701415410304,13.26629507392752,15.158070512687893,23.258838234931194,14.38007020921372,4.351156414078457,13.851914229763889
8,32.56177850314621,7,sand,SC,2020,9,5.287396305907139,9.932612543743014,14.116506757677694,12.201069493852255,25.620390145848276,15.828153349313448,2.859063324092542,14.154808079565623
9,32.44652292843346,7,sand,SC,2020,10,3.482654462732868,10.326450475843465,11.169041590305742,10.22108048221264,27.164867230182836,15.902429135575694,3.73887539537823,17.994601227768534
0,33.24042672589991,8,sand,SC,2020,1,3.7825312507047597,6.960754848568788,11.995492142792068,12.845710381988342,25.7286336984038,13.041405497132605,2.942737435116047,22.70273474529359
1,33.315930242355925,8,sand,SC,2020,2,3.984047567797161,9.951889585622617,12.220780109221819,11.809189333273434,24.633737718910982,16.735408254154766,3.3800266570242803,17.28492077399493
2,33.55601564292441,8,sand,SC,2020,3,3.915227185915658,8.556395609151455,10.940333476038857,11.223311091325586,25.556104199673143,14.094997128473068,3.4139478776199166,22.299683431802322
3,33.57774517979039,8,sand,SC,2020,4,5.545902134803497,9.473223707038036,13.732961653524187,13.697553825236868,25.00797683497698,17.56487257818839,3.7634078966632156,11.214101369568835
4,33.26468626861591,8,sand,SC,2020,5,3.7033137918997885,8.992536427224634,13.800366687273355,14.462408210998301,25.4606804684815,18.010564169179098,3.307453541171578,12.262676703771744
5,32.65349608737323,8,sand,SC,2020,6,4.5765700182138,8.945681925082374,11.656499817782922,12.012496578529284,26.740740628447263,17.700478830470015,2.6252859128011745,15.742246288673169
6,32.83440056608182,8,sand,SC,2020,7,5.222707744577246,10.357159664096088,12.939809893827166,13.959436195352101,24.99564351076812,15.594612768282746,3.7621866480709554,13.168443575025588
7,33.42273567490085,8,sand,SC,2020,8,4.601774628279548,10.423617039793399,12.710561068318803,13.613033487194295,23.45204660635429,15.844965065406743,4.189713044756788,15.164289059896143
8,32.817915854860416,8,sand,SC,2020,9,4.850943897760084,8.312120654258587,12.34518938869717,12.573024291781309,25.174244166160022,15.640230989056121,4.724784925297797,16.379461686988904
9,32.443610905295664,8,sand,SC,2020,10,3.282699733306515,8.645085577043293,13.226572376099707,12.877109315895941,24.040673477469582,15.361785781206477,2.95457084012889,19.61150289884959
0,32.860170637739174,9,sand,SC,2020,1,3.068707505993199,10.081261245247564,12.498430420686525,12.62498163637336,23.10323691403054,16.59586052390873,3.306950592219839,18.72057116154025
1,33.61968701705738,9,sand,SC,2020,2,4.239871472332958,8.55097068018384,13.849750663588017,12.553143046090886,22.381168564288526,13.125272823934463,3.0252337991480744,22.274588950433237
2,32.96430280447894,9,sand,SC,2020,3,2.558716037958922,7.89653769408473,13.160977074224146,12.383955181716445,23.683473479308592,16.377517759476444,4.275745205515815,19.663077567714915
3,32.87765240144108,9,sand,SC,2020,4,5.501283088464566,9.334735582144443,10.865889622406604,13.756601959959921,27.177750513236877,15.82700297864464,2.7721639653278607,14.764572289815098
4,33.18917512994571,9,sand,SC,2020,5,2.8264178964910522,8.588680497645312,13.286138488890689,12.922844645412951,23.948350418268998,17.280183147839345,2.7560582289587803,18.391326676492874
5,33.53893470521333,9,sand,SC,2020,6,4.20259293816689,10.218099106803919,10.459242627910058,13.504536067287724,25.321440576015338,16.538236273283523,3.569408450322856,16.18644396020969
6,32.426843038098475,9,sand,SC,2020,7,3.197978612830785,8.40649991202204,13.60811154597989,14.12521318841286,26.05085064487847,16.249469161863633,4.051843778553506,14.31003315545882
7,32.9652222715891,9,sand,SC,2020,8,4.622009878147883,10.240190543553842,13.863188079108216,12.955488442898494,27.57580760401776,18.04226255656218,3.45267670383422,9.248376191877421
8,32.88968503013981,9,sand,SC,2020,9,5.343766670466627,10.951352298081545,11.807528275902705,13.12660176266723,23.644316248743255,16.262590761864583,2.2781658388467285,16.585678143427323
9,32.39542405649356,9,sand,SC,2020,10,4.665765283228298,8.248803115977552,13.777116434976682,12.091930464539228,24.88208273311143,14.849195752088278,3.6281149187288144,17.85699129734972
0,32.874335592268345,10,sand,SC,2020,1,4.1573914229560325,8.959667527919574,11.559270953235343,10.014986226589155,26.81183179884062,15.164303058157909,4.1107408569241315,19.22180815537723
1,33.140798318981325,10,sand,SC,2020,2,4.120053788321008,9.05324705564999,11.33123899809472,12.40793986562052,24.016792490322537,16.14871387497452,3.2532632601026705,19.668750666914043
2,32.86702423642188,10,sand,SC,2020,3,3.9366823820779873,10.646843344074265,13.885938452230315,12.365728649640115,25.24598878829686,18.389001915860153,4.580044552706132,10.94977191511416
3,32.61570627297569,10,sand,SC,2020,4,4.07447981707902,8.214969090976329,11.13956555144579,11.532695804571254,22.62002592438701,15.936728559208175,3.0147401249234145,23.466795127409007
4,33.11913710821053,10,sand,SC,2020,5,4.107844823095731,8.50599265790768,13.752746494304317,13.758498342904264,24.024514857209407,14.05173636454007,4.138243894231896,17.66042256580663
5,33.35803720218727,10,sand,SC,2020,6,3.4118456261611843,8.034757207059073,14.572616519184926,12.640336156223983,22.912933319024887,15.321187294932637,3.499216538167789,19.607107339245534
6,33.43359917412553,10,sand,SC,2020,7,4.001710442213004,7.248876763217954,13.315644808973214,13.78051683015365,24.643560321535215,17.50746356991629,3.5542601112514083,15.94796715273926
7,32.95583017560639,10,sand,SC,2020,8,3.4667455489865358,8.35183400567067,11.089318002443873,11.825303120486234,25.77691799826452,16.757226813831245,2.2102560675355165,20.522398442781395
8,33.197621979244474,10,sand,SC,2020,9,2.6020605675104043,9.805805130601051,12.15486429339369,13.464309950427191,23.013616180046164,14.983266150176886,4.772277690884909,19.203800036959695
9,33.050411335538534,10,sand,SC,2020,10,4.5455404203910055,10.963483704104355,13.290438345927505,10.80094113018516,25.119110080844845,16.24669429479081,4.672645039730226,14.361146984026096
0,33.44264980618052,11,sand,SC,2020,1,5.287915183486378,8.314517439270984,13.35310197304194,11.28341822104894,22.822090320360406,15.888707794156447,2.1706285941740693,20.87962047446083
1,33.452289791746566,11,sand,SC,2020,2,5.082107408987509,9.308361999235396,13.476932394779547,12.899398849995336,23.017402948846144,15.045216465859353,2.435031413826106,18.735548518470598
2,32.93977328623646,11,sand,SC,2020,3,2.262019998151052,11.393811099885506,11.465250693712129,13.065866263756796,24.37747497536461,15.767046553719295,3.287256380279194,18.38127403513142
3,33.11043712618116,11,sand,SC,2020,4,5.0066901440037,7.902704931757459,12.997269656518709,12.555392922039529,25.50172548678837,15.165797251765758,2.859219596147902,18.01120001097857
4,32.16741492037731,11,sand,SC,2020,5,4.953953893661495,8.481812518321076,11.796724973325441,15.563764717787842,23.881990628205454,14.344069224231268,4.339644621419482,16.63803942304795
5,32.46407700997352,11,sand,SC,2020,6,3.61696368871299,10.299714429777794,10.575622861721328,13.551667178484703,25.12139614447985,16.606866317427247,3.0535545124431183,17.174214866952976
6,33.211598306973286,11,sand,SC,2020,7,2.6906691896155026,7.022843620258664,11.882450647106303,10.942255035832236,24.807708504253323,15.745622172403671,3.6776525975250776,23.230798233005206
7,33.235749250932656,11,sand,SC,2020,8,5.137930552699134,10.226699746066261,13.153639754289209,12.073422091499353,25.461203446710666,16.36275533496162,4.70840274162167,12.87594633215208
8,32.69846215864534,11,sand,SC,2020,9,3.655998128733766,7.83022002443093,12.102275125278307,12.214631882957782,22.78285539338742,18.0386408832957,3.4629541099524,19.91242445196368
9,33.04234304827675,11,sand,SC,2020,10,5.140615874115955,8.198572605917272,12.469165034829379,15.618328296603284,23.77160667400768,16.07567033820712,3.043166330143195,15.682874846176123
0,32.88738850504868,12,sand,SC,2020,1,3.4067941164644644,9.665202142493479,12.501265898325874,12.269229687645538,24.673911577845406,16.431539170772737,4.283854324236139,16.768203082216367
1,32.778287356605745,12,sand,SC,2020,2,4.337210036592642,8.816399297471621,12.616201834723052,12.650948808610359,25.093371833087076,14.638819709128699,2.6045993867208765,19.242449093665677
2,33.63126547607972,12,sand,SC,2020,3,3.328820312482827,8.391576391874638,13.288531388727462,11.1583166964358,25.703041476251183,16.27934824085368,4.459640413863269,17.390725079511128
3,32.70997420312335,12,sand,SC,2020,4,2.789350345463311,11.329201911189958,13.1461538622867,13.697266702170337,23.479552416446626,18.19517463103512,4.26303724750082,13.100262883907146
4,33.40634402355154,12,sand,SC,2020,5,5.504537382201885,8.39254953901365,14.690713621598984,11.568131126930925,25.1647134752748,16.582478137325605,4.667755854331066,13.429120863323085
5,32.739172747588796,12,sand,SC,2020,6,3.2669322501269242,7.450844514411552,12.030494755767062,12.586433141020478,24.744822410470924,15.724056550929841,3.6649415251507356,20.53147485212247
6,32.51221779706679,12,sand,SC,2020,7,4.796764187074444,10.29715288447571,13.11169924369184,12.66096292040147,25.584595612142053,14.17275325462762,3.4732347450884045,15.90283715249845
7,32.286959504458224,12,sand,SC,2020,8,4.295058703480817,8.36734142465594,13.341223231483964,11.358087725459423,25.809457051144854,15.049894887752957,4.106335124420351,17.67260185160168
8,33.15810700734599,12,sand,SC,2020,9,4.5598469518270655,11.34029261884367,10.620928200648496,11.268603494243099,24.82420532580982,18.280634411858685,3.617743936069119,15.487745060700043
9,33.65000038608695,12,sand,SC,2020,10,3.8334039311215053,8.611533862722458,11.922024918492005,12.561455224143241,23.548016818628607,15.733718768741571,2.7505617533326925,21.039284722817918
0,32.54308732804014,13,sand,SC,2020,1,4.919858130532345,8.802316523625521,11.4221299306192,14.875237313250725,25.65456879669447,15.926785478363668,2.6522554232516593,15.746848403662405
1,32.408858319906436,13,sand,SC,2020,2,4.267295662870195,9.125350778173729,13.336258974265633,15.108130099965456,24.763224365124533,16.084931772199273,2.6933562660881574,14.621452081313022
2,33.30239622640734,13,sand,SC,2020,3,2.9268345410178833,10.080510230784938,10.958761465190051,12.11698866501118,24.59750215313595,16.715568077962857,3.726552647870992,18.877282219026153
3,32.46148765226359,13,sand,SC,2020,4,4.669125905059573,9.906658833432896,10.346301605811671,13.935691410563743,25.47437939398562,14.499591213037583,4.242642186323707,16.9256094517852
4,33.34829572481449,13,sand,SC,2020,5,3.5481863374410763,9.797670314186707,12.650099444430026,11.577725082982658,22.650667496036256,16.715952361206476,3.847488528145595,19.2122104355712
5,32.991410342712115,13,sand,SC,2020,6,3.326035544750308,11.35921564852993,12.24887101797712,13.214414060534992,27.62206932535087,16.16073102666063,3.2909311477955785,12.777732228400566
6,33.37183675772813,13,sand,SC,2020,7,3.574820213508925,8.780764198755609,12.466086420091264,12.548561317765024,25.572076301215024,18.076013410527924,2.763990600347182,16.21768753778906
7,32.87260010649879,13,sand,SC,2020,8,3.7245557233599182,10.770783278425409,13.545500945733828,11.72640245543522,23.21561002088977,15.472209833156219,3.413659136089158,18.131278606910485
8,32.954139483228005,13,sand,SC,2020,9,3.455454293876344,9.883768521121507,12.189901366134112,12.843196717833148,26.476578916095228,14.494873395305662,4.357925237916046,16.29830155171795
9,33.12384372140377,13,sand,SC,2020,10,4.023059065123528,8.751959436036131,12.76764821725967,11.651350185876309,25.504554355676582,14.487271478494307,3.3562969346652776,19.457860326868197
0,33.137091428298085,14,sand,SC,2020,1,3.6768223975683414,6.661267454218622,13.399151705537527,11.260144223816864,24.13435311191163,15.977506280656753,2.3793500580455254,22.51140476824473
1,32.890685444476524,14,sand,SC,2020,2,3.8339036393157158,9.156427643745358,12.472085519170811,10.433106686414346,26.27487701774955,17.961867352995313,3.741617933483644,16.126114207125248
2,33.47274018009463,14,sand,SC,2020,3,3.61899035819859,8.884162140780974,11.20203604099783,14.200904263278181,25.46959151774395,16.50984778570769,2.600922799471994,17.513545093820795
3,33.34851629313656,14,sand,SC,2020,4,5.452101667523886,7.9982701455928,13.280201889595656,10.978561957727608,24.362214265779205,15.712264518369047,3.4725742329769576,18.74381132243484
4,33.26275035215646,14,sand,SC,2020,5,3.4083350567208948,9.85193339113765,14.664949436722596,13.470818425050613,26.53388485563385,17.44006440908153,3.4159430473522576,11.21407137830061
5,32.960761292246595,14,sand,SC,2020,6,3.5166008490227774,8.715014325993074,11.877160831522207,12.87560108295687,26.587423409829302,16.630909820663863,3.3980411200598977,16.399248559952
6,32.51301939226712,14,sand,SC,2020,7,4.063850536662535,7.121830277826238,14.137297961703675,14.241398210578557,25.21977768621955,18.76827618676123,3.6270365782183163,12.8205325620299
7,32.48571922325123,14,sand,SC,2020,8,3.7445539187825503,7.715769383131944,10.269665841064437,11.705983339122628,24.475476894019216,16.675706776732902,4.39785514482122,21.014988702325113
8,32.97888602770793,14,sand,SC,2020,9,3.572987328263218,11.00757214571767,11.11168191052246,10.560332159489437,24.231365296714714,17.706248020102432,3.2511292480201153,18.55868389116994
9,33.278008792831194,14,sand,SC,2020,10,3.0784603339938155,9.568321287945244,11.09988723345024,13.517660772570748,23.4686287283789,16.21786236967222,3.2515921003666186,19.797587173622222
0,33.49150198613803,15,sand,SC,2020,1,4.651715910085754,10.526638970829705,11.489528218023334,13.427544448990409,24.565169364130337,16.31893580611367,3.1804786534724085,15.839988628354373
1,33.456099665155776,15,sand,SC,2020,2,3.3341546668223287,10.289875685594957,13.600551509948483,13.442948607591454,23.9788407552108,15.244953691826638,3.562257506270014,16.54641757673531
2,33.590281189984594,15,sand,SC,2020,3,3.0410171436036197,8.183313687816494,12.927058946514933,14.568117150321719,23.114721215876465,13.81404995071271,2.8159465420281116,21.535775363125946
3,33.03599700895883,15,sand,SC,2020,4,5.188546411709442,10.398632640690263,13.556791432503847,13.17056853879336,25.68832244015318,14.686334160960818,3.2217997290103058,14.089004646178788
4,32.58311097622395,15,sand,SC,2020,5,3.9719878346175284,8.584095725198686,11.646522386797079,15.847717902462687,24.77710246851066,16.398581838097755,3.2775671395045634,15.496424704811039
5,33.08211323822085,15,sand,SC,2020,6,3.501814839869777,6.765104264067695,12.693736971684173,14.486067546852397,26.305728120902543,16.148326133410055,2.7688563137222646,17.330365809491084
6,33.18653795495849,15,sand,SC,2020,7,4.147746914305877,9.462565001185732,10.991065849737891,11.774007774832162,27.647284719595504,16.49960276223659,3.714327478551313,15.763399499554913
7,32.523776105964174,15,sand,SC,2020,8,4.277535203260397,10.175628460313368,11.442635695778668,13.03781805828287,25.28302325136489,16.27144345528884,3.080421939747062,16.431493935963914
8,32.64223178660509,15,sand,SC,2020,9,4.238258589820232,8.872523071956063,12.562379198001151,13.6232819556161,25.244919669611246,16.127584542700127,3.8998297868159852,15.43122318547909
9,32.40910120304338,15,sand,SC,2020,10,4.068038086860172,8.42120679114773,14.612093019772002,12.131014794126596,25.337777699269445,13.808732583052864,3.0074220895276493,18.61371493624354
0,32.70288524544131,16,sand,SC,2020,1,4.373927498363768,8.86574137820869,11.20121527235555,11.395867066067517,23.73440699853341,14.913814420185052,2.6914327460902627,22.823594620195745
1,32.96677039225232,16,sand,SC,2020,2,4.2528411712489484,9.070096653134499,13.02458933566642,14.383435723691507,24.080573257343723,16.56778341843821,4.386737901451941,14.233942539024756
2,32.540661602618414,16,sand,SC,2020,3,2.669470274779711,9.473042947864258,13.643919861811593,11.36896638024438,25.7972531183825,13.931695242905603,2.4533298978746534,20.662322276137296
3,32.71226408781126,16,sand,SC,2020,4,3.2504758413181114,8.442984545791436,12.30838573998078,13.60216153469953,25.30559190495603,14.140648046034785,4.711458046505656,18.23829434071368
4,33.115105625548374,16,sand,SC,2020,5,3.4602268507145695,8.23012877258543,13.624839811446956,13.545626000183761,26.086031183870013,14.234442787964776,3.7291195542464775,17.08958503898801
5,32.30334753364175,16,sand,SC,2020,6,3.8500470655056342,8.965167004751942,12.044283531497234,11.48977865413918,26.223832464362395,16.66497649523489,3.97908785955652,16.782826924952204
6,32.35532459219079,16,sand,SC,2020,7,4.023237672216213,11.338657541900297,11.733431022627839,12.882923711802698,22.824335147873434,16.183605924409424,3.949762815698665,17.064046163471424
