,net_weight,day,material,supplier,year,nro,psd_mesh12,psd_mesh16,psd_mesh20,psd_mesh40,psd_mesh80,psd_mesh100,psd_mesh200,psd_meshPAN
4,33.63706806192328,8,sand,SC,2019,5,5.664711894600968,9.155912502012942,13.171116532903932,15.069790110304684,26.361865682379914,16.048890227943136,4.0191101387769175,10.508602911077507
5,33.10392530705532,8,sand,SC,2019,6,4.934419736612624,8.519175435109746,13.697411144746445,12.584867432504465,22.958446882640214,16.81440818246371,2.418226707950226,18.073044477972573
6,33.207383935443346,8,sand,SC,2019,7,3.639351731187487,7.989395828278234,12.265726497059825,13.342637669789053,23.540541294189325,17.030937382679568,2.831892471870155,19.359517124946343
7,33.79758102811524,8,sand,SC,2019,8,2.6598277749820647,6.876177611528016,11.630142643606888,14.463793135545217,25.01142247240501,13.776185540955765,3.6486328703897617,21.933817950587276
8,32.83257225980114,8,sand,SC,2019,9,4.32942384579801,7.22585076235453,11.861719657211536,11.29433319317324,24.56240619717555,17.107272173111713,4.0442527675796995,19.574741403595727
9,32.7425200409853,8,sand,SC,2019,10,3.3098106356810186,10.064143061586133,14.28264788606831,13.200583004416027,24.883160426651564,15.623953123051455,4.505154213252153,14.130547649293343
0,32.72880740438393,9,sand,SC,2019,1,3.271418458389943,11.465900645269508,11.810689532853015,12.34350143048203,27.07914110036031,17.098405198480354,4.137483351590813,12.793460282574017
1,32.869550073806664,9,sand,SC,2019,2,3.547961331012742,9.566327315985424,10.925274463297805,10.87391375667425,26.11672303082728,16.214590315011556,3.7741970518627164,18.981012735328218
2,33.21868088783143,9,sand,SC,2019,3,5.676364488121471,7.73834575653553,12.609471207472652,11.265307763905367,23.83740338924525,14.448612118238717,4.077094790978608,20.347400485502412
3,33.2171944209016,9,sand,SC,2019,4,4.198752700615921,8.2117668268702,12.689138400261891,13.347718209741892,23.547308030604942,13.345730783831762,3.78492802299647,20.874657025076903
4,33.11776767345212,9,sand,SC,2019,5,3.654862231974859,10.407050330834583,12.278603318785402,11.204346813248486,24.359063358959162,15.780328583611434,4.366609205213449,17.949136157372628
5,33.30626969302198,9,sand,SC,2019,6,2.4417027283754225,8.549153663337917,12.352111389204431,13.4597947307342,24.873800382931556,15.704727232231592,2.718034637722897,19.90067523546198
6,33.24970676348086,9,sand,SC,2019,7,4.257363674030198,11.248798409426007,11.74608047736993,13.657501442170947,26.659621012965147,15.354844906604443,3.343846224388557,13.731943853044775
7,33.08723197857291,9,sand,SC,2019,8,4.768355150535999,7.431764359539136,11.75531010206325,14.776152984745616,25.944961150423875,16.080236939685975,4.683276461085431,14.559942851920734
8,32.561562680125704,9,sand,SC,2019,9,4.731674103205028,10.280379646743338,12.490977042420846,13.842664441769196,23.902888240888018,16.20855547564608,4.553787711282551,13.98907333804494
9,33.05853758610182,9,sand,SC,2019,10,3.358211735665627,9.71438400455289,12.600703061347602,11.434034993036475,25.91393338684091,18.226143778226877,3.8533943085924434,14.89919473173716
0,32.472305352492135,10,sand,SC,2019,1,4.262104073674043,8.306980661525362,12.552811721174939,13.882528193259052,23.801134211294766,16.171249423199974,3.6320412923405816,17.3911504235313
1,32.84217737596117,10,sand,SC,2019,2,4.009330305848111,9.271736078759629,12.750528022088917,13.32376303069214,24.315048692785854,15.307536655694864,3.0206392351529696,18.00141797897751
2,32.77345048830744,10,sand,SC,2019,3,5.557119833053198,6.975133936661783,13.684055921854199,13.508418512603297,24.992358698992433,16.193155286899376,2.275969686239965,16.813788123695762
3,33.21534331171886,10,sand,SC,2019,4,4.047183976305269,6.518061100930226,11.449087856480274,11.810014474654123,27.09516854588792,17.776905114260686,4.478291880976972,16.82528705050454
4,33.19417643545797,10,sand,SC,2019,5,3.546148916451562,9.084439692074657,13.737381174990519,12.5331706631206,23.636010742636618,18.744806645096627,3.738277409600777,14.979764756028654
5,33.75001257954442,10,sand,SC,2019,6,3.594070348940289,10.45553781916861,13.181431930267069,10.914317693871828,23.666785235365207,15.344656326049947,3.1087222911143235,19.734478355222727
6,32.97680001462187,10,sand,SC,2019,7,5.178278468970687,7.753298184169748,11.974782129278157,10.848623619488663,23.5180349368231,15.176668885077657,3.8664860351106505,21.683827741081338
7,33.19152515841349,10,sand,SC,2019,8,3.558888392266515,9.054148439282702,14.614697552700207,12.911137595664911,24.97824949580487,14.599640805159783,3.905433943535016,16.377803775586
8,33.10119241363051,10,sand,SC,2019,9,5.092514505045802,10.786898449066168,12.263858303112714,12.17613437357612,22.898381680937074,16.2933185122938,3.658027544064141,16.83086663190418
9,32.541382438039626,10,sand,SC,2019,10,5.066388976848807,10.115490338491783,13.824434084036591,12.67206393621,24.350876877046947,14.558794080577943,2.7020510591023914,16.709900647685522
0,33.44359415923445,11,sand,SC,2019,1,4.38592737449333,10.250689869042267,14.088559470688136,15.645358316436312,24.46565554471196,15.86056801439996,3.4939442392895597,11.80929717093847
1,32.948587634559004,11,sand,SC,2019,2,5.109354188707508,9.836485288357034,12.7591134853343,11.564063193323346,25.71564579866232,16.116824114138744,3.8683881924577195,15.030125739019017
2,32.51928282008631,11,sand,SC,2019,3,5.065920911173043,8.089889984300386,11.964920418163842,12.418592431220667,24.7853822147176,14.94485073774377,4.015003970650098,18.7154393320306
3,32.387843703095214,11,sand,SC,2019,4,4.244389135555634,10.605671246756533,12.805884921181939,13.916515124378236,26.105977564443826,15.77523849696768,2.9902959236123188,13.55602758710383
4,33.21215951643464,11,sand,SC,2019,5,2.4031048179802017,8.731375864670115,14.203804880009521,14.785880669351052,26.736248244628257,18.43267831193875,4.214505453847298,10.492401757574793
5,32.991502597596565,11,sand,SC,2019,6,4.540863821488212,8.74416324584218,14.230618101899012,12.55314861601509,24.278362266218465,16.594674347915362,3.693178166628696,15.364991433992982
6,32.39652604596631,11,sand,SC,2019,7,4.574765191059549,8.963025923556993,11.668509628808915,13.907323406222643,26.035145673609502,14.652700506381313,3.445616303647948,16.752913366713113
7,33.11095193347687,11,sand,SC,2019,8,4.528358957952911,10.24486395237933,11.136194428792319,11.568371829976611,24.958844405060045,17.754054063197298,4.226994867228306,15.582317495413161
8,32.86239773238911,11,sand,SC,2019,9,3.898434954551954,10.127789052092073,11.77969617736136,11.031354097051983,25.589510030425807,15.750028889969949,4.063416851524847,17.75976994702203
9,32.22079164461127,11,sand,SC,2019,10,4.176257025770988,7.133415400749484,10.920828353359683,11.578956834445673,25.272911939583153,17.533549951641028,3.9236774319706305,19.46040306247935
0,32.786895224761295,12,sand,SC,2019,1,3.977657464517284,9.508997321844713,11.713032931731604,14.322079056376053,24.799390620800175,16.270003527717073,4.369589302525049,15.039249774488049
1,33.41230269005865,12,sand,SC,2019,2,3.9120217461192563,6.871661861329893,13.468012270669819,13.214632287677341,23.57278585047459,17.565959681860242,2.763374497104828,18.63155180476403
2,33.036411924959744,12,sand,SC,2019,3,3.6263986850826253,11.529379633073722,13.611591283477717,15.038006416697229,25.908321340183317,17.164738454190246,4.252986358383961,8.868577828911189
3,32.85359393125392,12,sand,SC,2019,4,3.6678587469304977,8.409212742747297,13.814089846043059,14.92672508741031,26.588088657166175,14.050903841482812,3.5692271988307755,14.973893879389072
4,33.08993662010011,12,sand,SC,2019,5,3.391791761363244,7.994441430403646,11.552640133233329,11.016612289958918,27.253497663574922,15.7316084461871,3.309423955245717,19.74998432003315
5,33.172096030585294,12,sand,SC,2019,6,4.857785400198377,11.039495400016163,13.585246442161484,11.429712232827043,25.072608950586172,18.631470439260497,3.452735696592117,11.930945438358147
6,32.86789305847755,12,sand,SC,2019,7,3.599236990875199,7.582933357470122,10.658904636673077,11.174580223536871,25.821325988678005,14.683096953568151,3.9044943891442805,22.57542746005429
7,32.984781213048855,12,sand,SC,2019,8,4.191501865883959,10.063071238525227,11.137500705726168,12.511462480864719,25.067601077240422,16.25784462195293,3.500433014575383,17.270584995231182
8,33.431481357108254,12,sand,SC,2019,9,2.4703556422437494,10.507328765747024,14.866182522732426,14.078333580187174,25.30238882280631,14.658649521865353,3.9351316429854335,14.181629501432534
9,33.27927246786513,12,sand,SC,2019,10,2.6976659067181323,8.50419120516062,14.294677439836788,14.480855393277357,25.437508000410283,16.284535854610844,3.039814011776738,15.260752188209235
0,33.22659012911761,13,sand,SC,2019,1,3.552202727700645,9.02981889531916,11.485041999041616,15.24033946024281,24.63499716809542,18.57076548221748,3.8702909815805446,13.616543285802315
1,33.35796931037337,13,sand,SC,2019,2,4.732053563483676,10.802210029014889,13.192423755953097,13.654894238123498,22.366009525892284,14.912055881385688,2.921489847873399,17.418863158273464
2,32.58296663977313,13,sand,SC,2019,3,5.8524563035836445,10.085259789542635,13.624481634502681,12.420928058297184,25.917587441554364,17.543020126303066,3.220085833628545,11.336180812587866
3,32.36098444385409,13,sand,SC,2019,4,3.0797285876177543,9.208752819867899,12.675246321479685,10.471070950963384,24.153048671338887,15.545882179092736,3.0738188196280163,21.792451650011643
4,32.15904596754593,13,sand,SC,2019,5,4.712170494891248,11.062842658636285,14.223564196848963,13.575680963665624,23.98108827589737,14.873851175256728,3.3605699785557777,14.210232256247991
5,32.75551138940625,13,sand,SC,2019,6,4.53909734797115,7.412593347140685,11.322537586818889,12.296771038586064,24.68538215552001,13.994042284370549,3.0712054086442313,22.678370830948417
6,33.553162094633585,13,sand,SC,2019,7,5.005973969847217,9.807620765366824,14.527323095149825,12.358731013550017,27.170859857511715,16.79411412807324,3.4428134778970714,10.892563692604096
7,33.78996171882287,13,sand,SC,2019,8,4.809324692390033,10.267611100339897,12.013334096482264,10.442665435945418,25.53263594153367,14.588578825873705,3.6171753523679993,18.728674555067016
8,33.05180415166,13,sand,SC,2019,9,4.527687463934402,8.806689048510664,14.201453579941102,12.469821000739666,24.324307314882223,14.304827050694907,4.404244204079573,16.960970337217468
9,32.78188471525512,13,sand,SC,2019,10,2.285131764327998,7.742989281714163,14.092779516000347,13.131502975349077,26.681948722909862,16.756234950852694,3.246395494563229,16.063017294282623
0,33.031736836544,14,sand,SC,2019,1,3.2262816701943784,10.408755499433685,12.976351302711915,11.555374406933142,24.46963530489636,15.04233485328142,3.944224037185237,18.377042925363867
1,33.379362411054714,14,sand,SC,2019,2,4.571076265223704,7.500095737226459,12.066487157049718,12.599214371775547,25.697830196576223,13.66436936832607,4.767699461608446,19.13322744221383
2,32.839625513576394,14,sand,SC,2019,3,4.0972077963874876,8.89854209647592,11.36910836035275,13.445727760028241,24.170727052662578,15.014491379745799,3.7764433560350423,19.22775219831217
3,33.46119895790764,14,sand,SC,2019,4,2.113173642298068,9.056499224066085,13.192230295003695,11.661304341516406,25.356908624485023,17.133574694054754,4.011599966389805,17.474709212186163
4,32.052539727977624,14,sand,SC,2019,5,4.311230346593067,11.333395609986676,13.537817018092062,12.998892708047498,26.01898538239484,14.720429442905473,2.7475411935350227,14.331708298445365
5,33.090652896259705,14,sand,SC,2019,6,5.780370464074163,8.762365720691927,13.616369892566773,13.993139616376606,25.140040165822903,18.330849829516048,2.500841114969958,11.876023195981617
6,33.33883015958133,14,sand,SC,2019,7,3.1883362315177832,9.655416385994007,12.400066537671307,11.677047460069891,24.851042791125558,15.134663049262528,3.269047400343111,19.82438014401582
7,33.559933356330845,14,sand,SC,2019,8,3.251744096757149,8.106607626890218,12.97094049214324,12.686011539297304,25.100207137920442,16.248146519201,3.707124025143309,17.92921856264733
8,33.60546231799846,14,sand,SC,2019,9,3.667967799805476,10.633228990432565,14.572111795890091,13.205748067759565,24.751714884778288,17.26111936768176,2.7518819888467525,13.156227104805486
9,33.1270289751233,14,sand,SC,2019,10,5.5914377690426695,9.46187938782312,14.516548613937067,10.706588237791504,23.69495880564249,14.463935675321967,4.257702827068425,17.306948683372767
0,32.683096288238744,15,sand,SC,2019,1,5.264254791431036,9.526237173116622,10.751264291403226,13.494613746410453,24.613671996653057,15.893646590868254,4.577587597874587,15.878723812242768
1,32.30173169739327,15,sand,SC,2019,2,3.928722076106646,8.182211003841738,14.112197957438497,13.258947972472061,23.181558713141197,17.36015131041832,3.587453650220193,16.388757316361335
2,33.20549931184172,15,sand,SC,2019,3,4.541495926203105,9.447019892621611,10.703281469773167,12.32245727504299,25.67484646465221,17.672068964103747,2.454811494381575,17.184018513221595
3,33.230653402865364,15,sand,SC,2019,4,4.237194697264554,8.07378032225773,13.249785585456229,12.882587803891775,24.522358870694205,16.29968811024344,3.295501979326507,17.439102630865563
4,32.497928605857396,15,sand,SC,2019,5,3.5582223100934796,8.92721943263593,10.31047106528087,11.073494989801139,23.3705364112711,17.24408164054172,2.2756207736449716,23.240353376730788
5,33.163130519024634,15,sand,SC,2019,6,3.023653222313781,11.073990692259711,13.025073045876148,15.38565477755715,25.22002058485971,14.591415900040944,3.860955788615768,13.819235988476777
6,32.847069043764634,15,sand,SC,2019,7,5.103995329073302,10.27052522692568,12.729851771610756,12.771848943923782,25.86901929671895,15.935415108312691,3.646174530744823,13.673169792690018
7,32.79694827057514,15,sand,SC,2019,8,4.225037922826759,9.53633512581369,11.4194031871551,14.24238208557339,23.122147491877687,14.388250408100976,2.2280601202779997,20.838383658374397
8,33.15883371014892,15,sand,SC,2019,9,4.634820714173529,8.761152957404574,11.547990215361343,11.59306793981822,24.381961171514256,16.588673614916686,3.35457760537766,19.137755781433736
9,33.32538201018201,15,sand,SC,2019,10,4.193613898263557,8.616222698926407,12.622826987437517,12.325361938562365,24.160652998676273,16.572118043205656,4.41102488096443,17.098178553963802
0,32.7306350542126,16,sand,SC,2019,1,5.836158930115655,10.26614294052588,12.55903025352874,10.61877019203605,26.15636460920723,16.48252913732851,3.8734935097993866,14.207510427458535
1,32.97931898979372,16,sand,SC,2019,2,3.8872004381174956,9.35889967118109,12.526407029876921,14.390206909536714,24.873452131806175,15.458055982455127,3.960881204526557,15.54489663249992
2,33.17186387673784,16,sand,SC,2019,3,4.6765619687493665,9.575407698896907,11.261786790539755,11.103093859641316,26.30305279494401,16.554076189465903,3.091907210357343,17.43411348740539
3,32.677382303316456,16,sand,SC,2019,4,4.087651025994579,9.19054742494974,12.988620467746518,12.033469775082843,24.83129403588889,15.163108420942866,2.9581747916927466,18.74713405770182
4,32.59386991750249,16,sand,SC,2019,5,3.9095101117817075,7.765864375748742,12.077651639434201,11.647755171290832,24.633059388781508,15.256185577705523,3.8105800810098662,20.899393654247596
5,33.130844285574746,16,sand,SC,2019,6,4.85685880809048,9.81707323540148,13.80998512388338,12.673323906233485,25.892206376443905,16.952757668821743,3.4490308012635054,12.548764079862027
6,32.47888469567457,16,sand,SC,2019,7,3.2735591819779826,9.99678649771948,12.25439592421452,11.971584796553369,25.313962054190924,16.355946227251543,3.7249549239534576,17.10881039413871
